Soy el rank 0, empiezo en 0 y mi tamaño es 290
Soy el rank 3, empiezo en 870 y mi tamaño es 290
Soy el rank 2, empiezo en 580 y mi tamaño es 290
El tamaño total es 1160
Soy el rank 1, empiezo en 290 y mi tamaño es 290
8 0 3 Valor de food_to_share: 0.000000, posiciones: 0.338350 (row) , 23.158451 (col) 
8 3 0 Valor de food_to_share: 0.000000, posiciones: 4.507987 (row) , 21.279392 (col) 
8 4 0 Valor de food_to_share: 0.000000, posiciones: 12.399624 (row) , 9.575141 (col) 
8 5 0 Valor de food_to_share: 0.000000, posiciones: 6.574080 (row) , 33.371243 (col) 
8 6 0 Valor de food_to_share: 0.000000, posiciones: 22.399200 (row) , 32.973297 (col) 
8 7 0 Valor de food_to_share: 0.000000, posiciones: 17.507507 (row) , 9.595655 (col) 
8 1 3 Valor de food_to_share: 0.000000, posiciones: 22.025539 (row) , 10.864058 (col) 
8 2 3 Valor de food_to_share: 0.000000, posiciones: 25.706137 (row) , 34.512814 (col) 
8 3 3 Valor de food_to_share: 0.000000, posiciones: 4.507987 (row) , 21.279392 (col) 
8 4 3 Valor de food_to_share: 0.000000, posiciones: 12.399624 (row) , 9.575141 (col) 
8 5 3 Valor de food_to_share: 0.000000, posiciones: 6.574080 (row) , 33.371243 (col) 
8 6 3 Valor de food_to_share: 0.000000, posiciones: 22.399200 (row) , 32.973297 (col) 
8 7 3 Valor de food_to_share: 0.000000, posiciones: 17.507507 (row) , 9.595655 (col) 
8 6 1 Valor de food_to_share: 0.000000, posiciones: 22.399200 (row) , 32.973297 (col) 
8 7 1 Valor de food_to_share: 0.000000, posiciones: 17.507507 (row) , 9.595655 (col) 
9 0 0 Valor de food_to_share: 0.000000, posiciones: 0.585824 (row) , 24.127346 (col) 
9 1 0 Valor de food_to_share: 0.000000, posiciones: 22.551746 (row) , 11.714415 (col) 
9 2 0 Valor de food_to_share: 0.000000, posiciones: 26.139868 (row) , 35.413857 (col) 
9 3 0 Valor de food_to_share: 0.000000, posiciones: 5.170047 (row) , 22.028843 (col) 
9 0 1 Valor de food_to_share: 0.000000, posiciones: 0.585824 (row) , 24.127346 (col) 
9 0 2 Valor de food_to_share: 0.000000, posiciones: 0.585824 (row) , 24.127346 (col) 
9 1 2 Valor de food_to_share: 0.000000, posiciones: 22.551746 (row) , 11.714415 (col) 
9 2 2 Valor de food_to_share: 0.000000, posiciones: 26.139868 (row) , 35.413857 (col) 
9 3 2 Valor de food_to_share: 0.000000, posiciones: 5.170047 (row) , 22.028843 (col) 
9 4 2 Valor de food_to_share: 0.000000, posiciones: 12.484037 (row) , 8.578711 (col) 
9 5 2 Valor de food_to_share: 0.000000, posiciones: 6.656669 (row) , 32.374660 (col) 
9 6 2 Valor de food_to_share: 0.000000, posiciones: 21.579847 (row) , 32.400009 (col) 
9 7 2 Valor de food_to_share: 0.000000, posiciones: 18.505964 (row) , 9.540120 (col) 
9 0 3 Valor de food_to_share: 0.000000, posiciones: 0.585824 (row) , 24.127346 (col) 
9 1 3 Valor de food_to_share: 0.000000, posiciones: 22.551746 (row) , 11.714415 (col) 
9 2 3 Valor de food_to_share: 0.000000, posiciones: 26.139868 (row) , 35.413857 (col) 
9 3 3 Valor de food_to_share: 0.000000, posiciones: 5.170047 (row) , 22.028843 (col) 
9 4 3 Valor de food_to_share: 0.000000, posiciones: 12.484037 (row) , 8.578711 (col) 
9 5 3 Valor de food_to_share: 0.000000, posiciones: 6.656669 (row) , 32.374660 (col) 
9 6 3 Valor de food_to_share: 0.000000, posiciones: 21.579847 (row) , 32.400009 (col) 
9 7 3 Valor de food_to_share: 0.000000, posiciones: 18.505964 (row) , 9.540120 (col) 
9 4 0 Valor de food_to_share: 0.000000, posiciones: 12.484037 (row) , 8.578711 (col) 
9 5 0 Valor de food_to_share: 0.000000, posiciones: 6.656669 (row) , 32.374660 (col) 
9 6 0 Valor de food_to_share: 0.000000, posiciones: 21.579847 (row) , 32.400009 (col) 
9 7 0 Valor de food_to_share: 0.000000, posiciones: 18.505964 (row) , 9.540120 (col) 
9 1 1 Valor de food_to_share: 0.000000, posiciones: 22.551746 (row) , 11.714415 (col) 
9 2 1 Valor de food_to_share: 0.000000, posiciones: 26.139868 (row) , 35.413857 (col) 
9 3 1 Valor de food_to_share: 0.000000, posiciones: 5.170047 (row) , 22.028843 (col) 
9 4 1 Valor de food_to_share: 0.000000, posiciones: 12.484037 (row) , 8.578711 (col) 
9 5 1 Valor de food_to_share: 0.000000, posiciones: 6.656669 (row) , 32.374660 (col) 
9 6 1 Valor de food_to_share: 0.000000, posiciones: 21.579847 (row) , 32.400009 (col) 
9 7 1 Valor de food_to_share: 0.000000, posiciones: 18.505964 (row) , 9.540120 (col) 
10 0 0 Valor de food_to_share: 0.000000, posiciones: 1.554719 (row) , 23.879871 (col) 
10 1 0 Valor de food_to_share: 0.000000, posiciones: 23.077953 (row) , 12.564772 (col) 
10 0 1 Valor de food_to_share: 0.000000, posiciones: 1.554719 (row) , 23.879871 (col) 
10 0 2 Valor de food_to_share: 0.000000, posiciones: 1.554719 (row) , 23.879871 (col) 
10 1 2 Valor de food_to_share: 0.000000, posiciones: 23.077953 (row) , 12.564772 (col) 
10 2 2 Valor de food_to_share: 11.909928, posiciones: 27.040911 (row) , 34.980125 (col) 
10 3 2 Valor de food_to_share: 0.000000, posiciones: 5.832107 (row) , 22.778294 (col) 
10 4 2 Valor de food_to_share: 0.000000, posiciones: 11.487607 (row) , 8.494297 (col) 
10 5 2 Valor de food_to_share: 0.000000, posiciones: 7.653252 (row) , 32.457249 (col) 
10 0 3 Valor de food_to_share: 0.000000, posiciones: 1.554719 (row) , 23.879871 (col) 
10 1 3 Valor de food_to_share: 0.000000, posiciones: 23.077953 (row) , 12.564772 (col) 
10 2 3 Valor de food_to_share: 11.909928, posiciones: 27.040911 (row) , 34.980125 (col) 
10 3 3 Valor de food_to_share: 0.000000, posiciones: 5.832107 (row) , 22.778294 (col) 
10 4 3 Valor de food_to_share: 0.000000, posiciones: 11.487607 (row) , 8.494297 (col) 
10 5 3 Valor de food_to_share: 0.000000, posiciones: 7.653252 (row) , 32.457249 (col) 
10 6 3 Valor de food_to_share: 0.000000, posiciones: 22.153137 (row) , 31.580656 (col) 
10 2 0 Valor de food_to_share: 11.909928, posiciones: 27.040911 (row) , 34.980125 (col) 
10 3 0 Valor de food_to_share: 0.000000, posiciones: 5.832107 (row) , 22.778294 (col) 
10 4 0 Valor de food_to_share: 0.000000, posiciones: 11.487607 (row) , 8.494297 (col) 
10 5 0 Valor de food_to_share: 0.000000, posiciones: 7.653252 (row) , 32.457249 (col) 
10 6 0 Valor de food_to_share: 0.000000, posiciones: 22.153137 (row) , 31.580656 (col) 
10 7 0 Valor de food_to_share: 5.786003, posiciones: 18.561499 (row) , 10.538577 (col) 
10 6 2 Valor de food_to_share: 0.000000, posiciones: 22.153137 (row) , 31.580656 (col) 
10 7 2 Valor de food_to_share: 5.786003, posiciones: 18.561499 (row) , 10.538577 (col) 
10 7 3 Valor de food_to_share: 5.786003, posiciones: 18.561499 (row) , 10.538577 (col) 
10 1 1 Valor de food_to_share: 0.000000, posiciones: 23.077953 (row) , 12.564772 (col) 
10 2 1 Valor de food_to_share: 11.909928, posiciones: 27.040911 (row) , 34.980125 (col) 
10 3 1 Valor de food_to_share: 0.000000, posiciones: 5.832107 (row) , 22.778294 (col) 
10 4 1 Valor de food_to_share: 0.000000, posiciones: 11.487607 (row) , 8.494297 (col) 
10 5 1 Valor de food_to_share: 0.000000, posiciones: 7.653252 (row) , 32.457249 (col) 
10 6 1 Valor de food_to_share: 0.000000, posiciones: 22.153137 (row) , 31.580656 (col) 
10 7 1 Valor de food_to_share: 5.786003, posiciones: 18.561499 (row) , 10.538577 (col) 
11 0 0 Valor de food_to_share: 0.000000, posiciones: 1.307245 (row) , 22.910976 (col) 
11 0 1 Valor de food_to_share: 0.000000, posiciones: 1.307245 (row) , 22.910976 (col) 
11 1 1 Valor de food_to_share: 7.556363, posiciones: 22.227596 (row) , 13.090979 (col) 
11 2 1 Valor de food_to_share: 0.000000, posiciones: 27.474642 (row) , 35.881168 (col) 
11 3 1 Valor de food_to_share: 0.000000, posiciones: 6.494166 (row) , 23.527744 (col) 
11 4 1 Valor de food_to_share: 0.000000, posiciones: 10.491177 (row) , 8.409883 (col) 
11 5 1 Valor de food_to_share: 0.000000, posiciones: 8.649836 (row) , 32.539837 (col) 
11 0 2 Valor de food_to_share: 0.000000, posiciones: 1.307245 (row) , 22.910976 (col) 
11 1 2 Valor de food_to_share: 7.556363, posiciones: 22.227596 (row) , 13.090979 (col) 
11 2 2 Valor de food_to_share: 0.000000, posiciones: 27.474642 (row) , 35.881168 (col) 
11 3 2 Valor de food_to_share: 0.000000, posiciones: 6.494166 (row) , 23.527744 (col) 
11 4 2 Valor de food_to_share: 0.000000, posiciones: 10.491177 (row) , 8.409883 (col) 
11 5 2 Valor de food_to_share: 0.000000, posiciones: 8.649836 (row) , 32.539837 (col) 
11 6 2 Valor de food_to_share: 0.000000, posiciones: 22.726427 (row) , 30.761303 (col) 
11 7 2 Valor de food_to_share: 0.000000, posiciones: 19.559956 (row) , 10.483042 (col) 
11 0 3 Valor de food_to_share: 0.000000, posiciones: 1.307245 (row) , 22.910976 (col) 
11 1 3 Valor de food_to_share: 7.556363, posiciones: 22.227596 (row) , 13.090979 (col) 
11 2 3 Valor de food_to_share: 0.000000, posiciones: 27.474642 (row) , 35.881168 (col) 
11 3 3 Valor de food_to_share: 0.000000, posiciones: 6.494166 (row) , 23.527744 (col) 
11 4 3 Valor de food_to_share: 0.000000, posiciones: 10.491177 (row) , 8.409883 (col) 
11 5 3 Valor de food_to_share: 0.000000, posiciones: 8.649836 (row) , 32.539837 (col) 
11 6 3 Valor de food_to_share: 0.000000, posiciones: 22.726427 (row) , 30.761303 (col) 
11 7 3 Valor de food_to_share: 0.000000, posiciones: 19.559956 (row) , 10.483042 (col) 
11 1 0 Valor de food_to_share: 7.556363, posiciones: 22.227596 (row) , 13.090979 (col) 
11 2 0 Valor de food_to_share: 0.000000, posiciones: 27.474642 (row) , 35.881168 (col) 
11 3 0 Valor de food_to_share: 0.000000, posiciones: 6.494166 (row) , 23.527744 (col) 
11 4 0 Valor de food_to_share: 0.000000, posiciones: 10.491177 (row) , 8.409883 (col) 
11 5 0 Valor de food_to_share: 0.000000, posiciones: 8.649836 (row) , 32.539837 (col) 
11 6 0 Valor de food_to_share: 0.000000, posiciones: 22.726427 (row) , 30.761303 (col) 
11 7 0 Valor de food_to_share: 0.000000, posiciones: 19.559956 (row) , 10.483042 (col) 
11 6 1 Valor de food_to_share: 0.000000, posiciones: 22.726427 (row) , 30.761303 (col) 
11 7 1 Valor de food_to_share: 0.000000, posiciones: 19.559956 (row) , 10.483042 (col) 
12 0 0 Valor de food_to_share: 0.000000, posiciones: 1.059770 (row) , 21.942081 (col) 
12 1 0 Valor de food_to_share: 0.000000, posiciones: 21.701389 (row) , 12.240622 (col) 
12 0 1 Valor de food_to_share: 0.000000, posiciones: 1.059770 (row) , 21.942081 (col) 
12 0 2 Valor de food_to_share: 0.000000, posiciones: 1.059770 (row) , 21.942081 (col) 
12 1 2 Valor de food_to_share: 0.000000, posiciones: 21.701389 (row) , 12.240622 (col) 
12 2 2 Valor de food_to_share: 0.000000, posiciones: 27.908373 (row) , 36.782211 (col) 
12 3 2 Valor de food_to_share: 4.236550, posiciones: 5.744715 (row) , 24.189804 (col) 
12 4 2 Valor de food_to_share: 0.000000, posiciones: 9.494746 (row) , 8.325470 (col) 
12 5 2 Valor de food_to_share: 0.000000, posiciones: 9.646420 (row) , 32.622425 (col) 
12 6 2 Valor de food_to_share: 0.000000, posiciones: 23.299717 (row) , 29.941950 (col) 
12 0 3 Valor de food_to_share: 0.000000, posiciones: 1.059770 (row) , 21.942081 (col) 
12 1 3 Valor de food_to_share: 0.000000, posiciones: 21.701389 (row) , 12.240622 (col) 
12 2 3 Valor de food_to_share: 0.000000, posiciones: 27.908373 (row) , 36.782211 (col) 
12 3 3 Valor de food_to_share: 4.236550, posiciones: 5.744715 (row) , 24.189804 (col) 
12 4 3 Valor de food_to_share: 0.000000, posiciones: 9.494746 (row) , 8.325470 (col) 
12 5 3 Valor de food_to_share: 0.000000, posiciones: 9.646420 (row) , 32.622425 (col) 
12 6 3 Valor de food_to_share: 0.000000, posiciones: 23.299717 (row) , 29.941950 (col) 
12 7 3 Valor de food_to_share: 0.000000, posiciones: 20.558413 (row) , 10.427506 (col) 
12 2 0 Valor de food_to_share: 0.000000, posiciones: 27.908373 (row) , 36.782211 (col) 
12 3 0 Valor de food_to_share: 4.236550, posiciones: 5.744715 (row) , 24.189804 (col) 
12 4 0 Valor de food_to_share: 0.000000, posiciones: 9.494746 (row) , 8.325470 (col) 
12 5 0 Valor de food_to_share: 0.000000, posiciones: 9.646420 (row) , 32.622425 (col) 
12 6 0 Valor de food_to_share: 0.000000, posiciones: 23.299717 (row) , 29.941950 (col) 
12 7 0 Valor de food_to_share: 0.000000, posiciones: 20.558413 (row) , 10.427506 (col) 
12 7 2 Valor de food_to_share: 0.000000, posiciones: 20.558413 (row) , 10.427506 (col) 
12 1 1 Valor de food_to_share: 0.000000, posiciones: 21.701389 (row) , 12.240622 (col) 
12 2 1 Valor de food_to_share: 0.000000, posiciones: 27.908373 (row) , 36.782211 (col) 
12 3 1 Valor de food_to_share: 4.236550, posiciones: 5.744715 (row) , 24.189804 (col) 
12 4 1 Valor de food_to_share: 0.000000, posiciones: 9.494746 (row) , 8.325470 (col) 
12 5 1 Valor de food_to_share: 0.000000, posiciones: 9.646420 (row) , 32.622425 (col) 
12 6 1 Valor de food_to_share: 0.000000, posiciones: 23.299717 (row) , 29.941950 (col) 
12 7 1 Valor de food_to_share: 0.000000, posiciones: 20.558413 (row) , 10.427506 (col) 
13 0 0 Valor de food_to_share: 0.000000, posiciones: 2.028665 (row) , 21.694607 (col) 
13 1 0 Valor de food_to_share: 0.000000, posiciones: 20.851032 (row) , 12.766829 (col) 
13 2 0 Valor de food_to_share: 0.000000, posiciones: 28.342104 (row) , 37.683254 (col) 
13 0 1 Valor de food_to_share: 0.000000, posiciones: 2.028665 (row) , 21.694607 (col) 
13 0 2 Valor de food_to_share: 0.000000, posiciones: 2.028665 (row) , 21.694607 (col) 
13 1 2 Valor de food_to_share: 0.000000, posiciones: 20.851032 (row) , 12.766829 (col) 
13 2 2 Valor de food_to_share: 0.000000, posiciones: 28.342104 (row) , 37.683254 (col) 
13 3 2 Valor de food_to_share: 0.000000, posiciones: 6.406775 (row) , 24.939255 (col) 
13 4 2 Valor de food_to_share: 0.000000, posiciones: 9.410333 (row) , 9.321900 (col) 
13 5 2 Valor de food_to_share: 10.127969, posiciones: 9.563830 (row) , 33.619007 (col) 
13 6 2 Valor de food_to_share: 0.000000, posiciones: 24.119070 (row) , 30.515240 (col) 
13 0 3 Valor de food_to_share: 0.000000, posiciones: 2.028665 (row) , 21.694607 (col) 
13 1 3 Valor de food_to_share: 0.000000, posiciones: 20.851032 (row) , 12.766829 (col) 
13 2 3 Valor de food_to_share: 0.000000, posiciones: 28.342104 (row) , 37.683254 (col) 
13 3 3 Valor de food_to_share: 0.000000, posiciones: 6.406775 (row) , 24.939255 (col) 
13 4 3 Valor de food_to_share: 0.000000, posiciones: 9.410333 (row) , 9.321900 (col) 
13 5 3 Valor de food_to_share: 10.127969, posiciones: 9.563830 (row) , 33.619007 (col) 
13 6 3 Valor de food_to_share: 0.000000, posiciones: 24.119070 (row) , 30.515240 (col) 
13 7 3 Valor de food_to_share: 0.000000, posiciones: 20.613947 (row) , 11.425963 (col) 
13 3 0 Valor de food_to_share: 0.000000, posiciones: 6.406775 (row) , 24.939255 (col) 
13 4 0 Valor de food_to_share: 0.000000, posiciones: 9.410333 (row) , 9.321900 (col) 
13 5 0 Valor de food_to_share: 10.127969, posiciones: 9.563830 (row) , 33.619007 (col) 
13 6 0 Valor de food_to_share: 0.000000, posiciones: 24.119070 (row) , 30.515240 (col) 
13 7 0 Valor de food_to_share: 0.000000, posiciones: 20.613947 (row) , 11.425963 (col) 
13 7 2 Valor de food_to_share: 0.000000, posiciones: 20.613947 (row) , 11.425963 (col) 
13 1 1 Valor de food_to_share: 0.000000, posiciones: 20.851032 (row) , 12.766829 (col) 
13 2 1 Valor de food_to_share: 0.000000, posiciones: 28.342104 (row) , 37.683254 (col) 
13 3 1 Valor de food_to_share: 0.000000, posiciones: 6.406775 (row) , 24.939255 (col) 
13 4 1 Valor de food_to_share: 0.000000, posiciones: 9.410333 (row) , 9.321900 (col) 
13 5 1 Valor de food_to_share: 10.127969, posiciones: 9.563830 (row) , 33.619007 (col) 
13 6 1 Valor de food_to_share: 0.000000, posiciones: 24.119070 (row) , 30.515240 (col) 
13 7 1 Valor de food_to_share: 0.000000, posiciones: 20.613947 (row) , 11.425963 (col) 
14 0 0 Valor de food_to_share: 0.000000, posiciones: 1.781190 (row) , 20.725712 (col) 
14 1 0 Valor de food_to_share: 0.000000, posiciones: 20.000675 (row) , 13.293036 (col) 
14 2 0 Valor de food_to_share: 0.000000, posiciones: 27.441061 (row) , 38.116985 (col) 
14 0 1 Valor de food_to_share: 0.000000, posiciones: 1.781190 (row) , 20.725712 (col) 
14 0 2 Valor de food_to_share: 0.000000, posiciones: 1.781190 (row) , 20.725712 (col) 
14 1 2 Valor de food_to_share: 0.000000, posiciones: 20.000675 (row) , 13.293036 (col) 
14 2 2 Valor de food_to_share: 0.000000, posiciones: 27.441061 (row) , 38.116985 (col) 
14 3 2 Valor de food_to_share: 0.000000, posiciones: 5.657324 (row) , 25.601315 (col) 
14 4 2 Valor de food_to_share: 0.000000, posiciones: 9.325919 (row) , 10.318331 (col) 
14 5 2 Valor de food_to_share: 0.000000, posiciones: 9.481241 (row) , 34.615589 (col) 
14 6 2 Valor de food_to_share: 0.000000, posiciones: 24.692360 (row) , 29.695887 (col) 
14 0 3 Valor de food_to_share: 0.000000, posiciones: 1.781190 (row) , 20.725712 (col) 
14 1 3 Valor de food_to_share: 0.000000, posiciones: 20.000675 (row) , 13.293036 (col) 
14 2 3 Valor de food_to_share: 0.000000, posiciones: 27.441061 (row) , 38.116985 (col) 
14 3 3 Valor de food_to_share: 0.000000, posiciones: 5.657324 (row) , 25.601315 (col) 
14 4 3 Valor de food_to_share: 0.000000, posiciones: 9.325919 (row) , 10.318331 (col) 
14 5 3 Valor de food_to_share: 0.000000, posiciones: 9.481241 (row) , 34.615589 (col) 
14 6 3 Valor de food_to_share: 0.000000, posiciones: 24.692360 (row) , 29.695887 (col) 
14 7 3 Valor de food_to_share: 0.000000, posiciones: 19.615490 (row) , 11.481499 (col) 
14 3 0 Valor de food_to_share: 0.000000, posiciones: 5.657324 (row) , 25.601315 (col) 
14 4 0 Valor de food_to_share: 0.000000, posiciones: 9.325919 (row) , 10.318331 (col) 
14 5 0 Valor de food_to_share: 0.000000, posiciones: 9.481241 (row) , 34.615589 (col) 
14 6 0 Valor de food_to_share: 0.000000, posiciones: 24.692360 (row) , 29.695887 (col) 
14 7 0 Valor de food_to_share: 0.000000, posiciones: 19.615490 (row) , 11.481499 (col) 
14 7 2 Valor de food_to_share: 0.000000, posiciones: 19.615490 (row) , 11.481499 (col) 
14 1 1 Valor de food_to_share: 0.000000, posiciones: 20.000675 (row) , 13.293036 (col) 
14 2 1 Valor de food_to_share: 0.000000, posiciones: 27.441061 (row) , 38.116985 (col) 
14 3 1 Valor de food_to_share: 0.000000, posiciones: 5.657324 (row) , 25.601315 (col) 
14 4 1 Valor de food_to_share: 0.000000, posiciones: 9.325919 (row) , 10.318331 (col) 
14 5 1 Valor de food_to_share: 0.000000, posiciones: 9.481241 (row) , 34.615589 (col) 
14 6 1 Valor de food_to_share: 0.000000, posiciones: 24.692360 (row) , 29.695887 (col) 
14 7 1 Valor de food_to_share: 0.000000, posiciones: 19.615490 (row) , 11.481499 (col) 
15 0 0 Valor de food_to_share: 0.000000, posiciones: 1.533716 (row) , 19.756817 (col) 
15 1 0 Valor de food_to_share: 11.104450, posiciones: 19.474468 (row) , 12.442678 (col) 
15 0 1 Valor de food_to_share: 0.000000, posiciones: 1.533716 (row) , 19.756817 (col) 
15 0 2 Valor de food_to_share: 0.000000, posiciones: 1.533716 (row) , 19.756817 (col) 
15 1 2 Valor de food_to_share: 11.104450, posiciones: 19.474468 (row) , 12.442678 (col) 
15 2 2 Valor de food_to_share: 0.000000, posiciones: 27.007330 (row) , 37.215942 (col) 
15 3 2 Valor de food_to_share: 0.000000, posiciones: 6.319384 (row) , 26.350765 (col) 
15 4 2 Valor de food_to_share: 0.000000, posiciones: 10.322350 (row) , 10.402744 (col) 
15 5 2 Valor de food_to_share: 0.000000, posiciones: 9.398652 (row) , 35.612171 (col) 
15 0 3 Valor de food_to_share: 0.000000, posiciones: 1.533716 (row) , 19.756817 (col) 
15 1 3 Valor de food_to_share: 11.104450, posiciones: 19.474468 (row) , 12.442678 (col) 
15 2 3 Valor de food_to_share: 0.000000, posiciones: 27.007330 (row) , 37.215942 (col) 
15 3 3 Valor de food_to_share: 0.000000, posiciones: 6.319384 (row) , 26.350765 (col) 
15 4 3 Valor de food_to_share: 0.000000, posiciones: 10.322350 (row) , 10.402744 (col) 
15 5 3 Valor de food_to_share: 0.000000, posiciones: 9.398652 (row) , 35.612171 (col) 
15 6 3 Valor de food_to_share: 0.000000, posiciones: 25.511713 (row) , 30.269176 (col) 
15 2 0 Valor de food_to_share: 0.000000, posiciones: 27.007330 (row) , 37.215942 (col) 
15 3 0 Valor de food_to_share: 0.000000, posiciones: 6.319384 (row) , 26.350765 (col) 
15 4 0 Valor de food_to_share: 0.000000, posiciones: 10.322350 (row) , 10.402744 (col) 
15 5 0 Valor de food_to_share: 0.000000, posiciones: 9.398652 (row) , 35.612171 (col) 
15 6 0 Valor de food_to_share: 0.000000, posiciones: 25.511713 (row) , 30.269176 (col) 
15 7 0 Valor de food_to_share: 0.000000, posiciones: 18.617033 (row) , 11.537034 (col) 
15 6 2 Valor de food_to_share: 0.000000, posiciones: 25.511713 (row) , 30.269176 (col) 
15 7 2 Valor de food_to_share: 0.000000, posiciones: 18.617033 (row) , 11.537034 (col) 
15 7 3 Valor de food_to_share: 0.000000, posiciones: 18.617033 (row) , 11.537034 (col) 
15 1 1 Valor de food_to_share: 11.104450, posiciones: 19.474468 (row) , 12.442678 (col) 
15 2 1 Valor de food_to_share: 0.000000, posiciones: 27.007330 (row) , 37.215942 (col) 
15 3 1 Valor de food_to_share: 0.000000, posiciones: 6.319384 (row) , 26.350765 (col) 
15 4 1 Valor de food_to_share: 0.000000, posiciones: 10.322350 (row) , 10.402744 (col) 
15 5 1 Valor de food_to_share: 0.000000, posiciones: 9.398652 (row) , 35.612171 (col) 
15 6 1 Valor de food_to_share: 0.000000, posiciones: 25.511713 (row) , 30.269176 (col) 
15 7 1 Valor de food_to_share: 0.000000, posiciones: 18.617033 (row) , 11.537034 (col) 
16 0 0 Valor de food_to_share: 0.000000, posiciones: 1.286242 (row) , 18.787922 (col) 
16 0 1 Valor de food_to_share: 0.000000, posiciones: 1.286242 (row) , 18.787922 (col) 
16 1 1 Valor de food_to_share: 0.000000, posiciones: 20.324825 (row) , 11.916471 (col) 
16 2 1 Valor de food_to_share: 0.000000, posiciones: 27.908373 (row) , 36.782211 (col) 
16 3 1 Valor de food_to_share: 0.000000, posiciones: 6.981443 (row) , 27.100216 (col) 
16 4 1 Valor de food_to_share: 0.000000, posiciones: 10.237936 (row) , 11.399175 (col) 
16 5 1 Valor de food_to_share: 0.000000, posiciones: 10.395236 (row) , 35.694759 (col) 
16 6 1 Valor de food_to_share: 0.000000, posiciones: 26.331066 (row) , 30.842466 (col) 
16 0 2 Valor de food_to_share: 0.000000, posiciones: 1.286242 (row) , 18.787922 (col) 
16 1 2 Valor de food_to_share: 0.000000, posiciones: 20.324825 (row) , 11.916471 (col) 
16 2 2 Valor de food_to_share: 0.000000, posiciones: 27.908373 (row) , 36.782211 (col) 
16 3 2 Valor de food_to_share: 0.000000, posiciones: 6.981443 (row) , 27.100216 (col) 
16 4 2 Valor de food_to_share: 0.000000, posiciones: 10.237936 (row) , 11.399175 (col) 
16 5 2 Valor de food_to_share: 0.000000, posiciones: 10.395236 (row) , 35.694759 (col) 
16 6 2 Valor de food_to_share: 0.000000, posiciones: 26.331066 (row) , 30.842466 (col) 
16 7 2 Valor de food_to_share: 0.000000, posiciones: 17.618576 (row) , 11.592569 (col) 
16 0 3 Valor de food_to_share: 0.000000, posiciones: 1.286242 (row) , 18.787922 (col) 
16 1 3 Valor de food_to_share: 0.000000, posiciones: 20.324825 (row) , 11.916471 (col) 
16 2 3 Valor de food_to_share: 0.000000, posiciones: 27.908373 (row) , 36.782211 (col) 
16 3 3 Valor de food_to_share: 0.000000, posiciones: 6.981443 (row) , 27.100216 (col) 
16 4 3 Valor de food_to_share: 0.000000, posiciones: 10.237936 (row) , 11.399175 (col) 
16 5 3 Valor de food_to_share: 0.000000, posiciones: 10.395236 (row) , 35.694759 (col) 
16 6 3 Valor de food_to_share: 0.000000, posiciones: 26.331066 (row) , 30.842466 (col) 
16 7 3 Valor de food_to_share: 0.000000, posiciones: 17.618576 (row) , 11.592569 (col) 
16 1 0 Valor de food_to_share: 0.000000, posiciones: 20.324825 (row) , 11.916471 (col) 
16 2 0 Valor de food_to_share: 0.000000, posiciones: 27.908373 (row) , 36.782211 (col) 
16 3 0 Valor de food_to_share: 0.000000, posiciones: 6.981443 (row) , 27.100216 (col) 
16 4 0 Valor de food_to_share: 0.000000, posiciones: 10.237936 (row) , 11.399175 (col) 
16 5 0 Valor de food_to_share: 0.000000, posiciones: 10.395236 (row) , 35.694759 (col) 
16 6 0 Valor de food_to_share: 0.000000, posiciones: 26.331066 (row) , 30.842466 (col) 
16 7 0 Valor de food_to_share: 0.000000, posiciones: 17.618576 (row) , 11.592569 (col) 
16 7 1 Valor de food_to_share: 0.000000, posiciones: 17.618576 (row) , 11.592569 (col) 
17 0 0 Valor de food_to_share: 0.000000, posiciones: 1.038767 (row) , 17.819027 (col) 
17 1 0 Valor de food_to_share: 0.000000, posiciones: 19.798618 (row) , 11.066114 (col) 
17 2 0 Valor de food_to_share: 0.000000, posiciones: 28.342104 (row) , 37.683254 (col) 
17 3 0 Valor de food_to_share: 0.000000, posiciones: 6.981443 (row) , 27.100216 (col) 
17 0 1 Valor de food_to_share: 0.000000, posiciones: 1.038767 (row) , 17.819027 (col) 
17 0 2 Valor de food_to_share: 0.000000, posiciones: 1.038767 (row) , 17.819027 (col) 
17 1 2 Valor de food_to_share: 0.000000, posiciones: 19.798618 (row) , 11.066114 (col) 
17 2 2 Valor de food_to_share: 0.000000, posiciones: 28.342104 (row) , 37.683254 (col) 
17 3 2 Valor de food_to_share: 0.000000, posiciones: 6.231992 (row) , 27.762276 (col) 
17 4 2 Valor de food_to_share: 0.000000, posiciones: 10.153522 (row) , 12.395605 (col) 
17 5 2 Valor de food_to_share: 0.000000, posiciones: 11.391820 (row) , 35.777348 (col) 
17 6 2 Valor de food_to_share: 0.000000, posiciones: 25.757776 (row) , 31.661819 (col) 
17 7 2 Valor de food_to_share: 0.000000, posiciones: 17.563042 (row) , 10.594112 (col) 
17 0 3 Valor de food_to_share: 0.000000, posiciones: 1.038767 (row) , 17.819027 (col) 
17 1 3 Valor de food_to_share: 0.000000, posiciones: 19.798618 (row) , 11.066114 (col) 
17 2 3 Valor de food_to_share: 0.000000, posiciones: 28.342104 (row) , 37.683254 (col) 
17 3 3 Valor de food_to_share: 0.000000, posiciones: 6.231992 (row) , 27.762276 (col) 
17 4 3 Valor de food_to_share: 0.000000, posiciones: 10.153522 (row) , 12.395605 (col) 
